kind,subject,session,file,q_no,answer
answer_text,794,,794-MS-derivate_market_operation-XII.md,2,The underlying price volatility scan range or probable volatility change of the
answer_text,794,,794-MS-derivate_market_operation-XII.md,5,CMs are provided a trading terminal for the purpose of monitoring the open
answer_text,794,,794-MS-derivate_market_operation-XII.md,1,"To trade securities, one must open a security trading account with a securities"
answer_text,779,,779-Textile_Chemical_Processing-MS-XII.md,1,Simple to apply.
answer_text,779,,779-Textile_Chemical_Processing-MS-XII.md,2,Less amount of processing.
answer_text,779,,779-Textile_Chemical_Processing-MS-XII.md,3,No after treatment is required.
answer_text,779,,779-Textile_Chemical_Processing-MS-XII.md,4,Can be applied to all fibers.
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,1,Coffee served with milk 1
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,2,"Preserve is a combination of Jam, marmalade and honey 1"
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,3,Aboyeur is the person who announces the order in the kitchen( Announcer/ 1
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,5,Room service door knob card 1
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,6,Function form/ Function sheet/Banquet Event Order ( Any two) 1
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,8,Putting everything in its place/ Pre- preparation. 1
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,9,Salt and pepper/ Worcestershire sauce 1
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,10,Hotplate area 1
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,11,Three tank method 1
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,17,A fork buffet is a meal which can be eaten standing with a plate in one hand
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,22,Centralized room service Decentralized room service
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,23,Room service Restaurant service
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,28,Banquet briefing is an essential feature where all staff members are informed
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,30,Five Areas of a Pantry.
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,32,Disaster management is planned steps taken to minimize the effects of a
answer_text,736,,736-_MS-_FOOD_SERVICE_-II_-_XII.md,33,Conditions needed for fire:
answer_text,783,,783-MARKETING-MS.md,2,Cost of the product
answer_text,783,,783-MARKETING-MS.md,3,Size of the Organisation
answer_text,783,,783-MARKETING-MS.md,4,Any other relevant point
answer_text,783,,783-MARKETING-MS.md,5,Type of buyer
answer_text,783,,783-MARKETING-MS.md,6,Any other relevant point
answer_text,403,,403-MS-SECURITY-X.md,1,The sleep feature of the computer conserves energy.
answer_text,403,,403-MS-SECURITY-X.md,2,It powers down the hard disc and monitor.
answer_text,403,,403-MS-SECURITY-X.md,3,In case there is a power failure during sleep all unsaved work will be lost.
answer_text,403,,403-MS-SECURITY-X.md,4,It is wise to save all work before sleep mode is used.
answer_text,403,,403-MS-SECURITY-X.md,5,It should not resemble any of the uniforms worn by the armed forces or police
answer_text,407,,407-MS-BEAUTY_AND_WELLNESS.md,15,List contraindications of pedicure. (2)
answer_text,407,,407-MS-BEAUTY_AND_WELLNESS.md,16,List the types of skin. Write the characteristics for oily (2)
answer_text,408,,408-MS-BASIC_AGRICULTURE_-X.md,4,"Toria TH68, Sangam and TL15, Bhawani"
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,1,One-way communication 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,2,Encoding 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,3,Jakarta 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,4,Taka 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,5,SV 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,6,Greek 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,7,Communication 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,8,Bell desk 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,9,Reception 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,10,Front office supervisor 1
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,16,Newspapers do provide job related information. The unemployed can look up
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,19,The concierge of a hotel is front office professional who coordinates guests’
answer_text,410,,410-MS-FRONT_OFFICE_OPERATIONS-X.md,23,Hygiene standards or Male and Female staff
answer_text,402,,402-Information_Tech-MS-X.md,1,What is kept on ________ table
answer_text,409,,409-MS-FOOD_PRODUCTION-X.md,13,Four objectives of cooking food are-
answer_text,409,,409-MS-FOOD_PRODUCTION-X.md,14,Effect of heat on fat – 2
answer_text,409,,409-MS-FOOD_PRODUCTION-X.md,15,Clear soups are prepared in following way-
answer_text,409,,409-MS-FOOD_PRODUCTION-X.md,16,The main purpose of filling in sandwich preparation
answer_text,409,,409-MS-FOOD_PRODUCTION-X.md,23,Mulligatawny Soup
answer_text,409,,409-MS-FOOD_PRODUCTION-X.md,26,Cold open sandwich alongwith an example
answer_text,409,,409-MS-FOOD_PRODUCTION-X.md,27,Five uses of fruits
answer_text,409,,409-MS-FOOD_PRODUCTION-X.md,31,Principles of heat transfer are-
answer_text,809,,809_FOOD_PRODUCTION_MS.md,1,Answer any 4 out of the given 6 questions on Employability Skills (1 x 4 = 4
answer_text,809,,809_FOOD_PRODUCTION_MS.md,2,Answer any 5 out of the given 7 questions (1 x 5 = 5 marks)
answer_text,809,,809_FOOD_PRODUCTION_MS.md,3,Answer any 6 out of the given 7 questions (1 x 6 = 6 marks)
answer_text,809,,809_FOOD_PRODUCTION_MS.md,4,Answer any 5 out of the given 6 questions (1 x 5 = 5 marks)
answer_text,809,,809_FOOD_PRODUCTION_MS.md,10,Four barriers in becoming entrepreneur are- 1/2x4=2
answer_text,809,,809_FOOD_PRODUCTION_MS.md,11,Four ways to make your home toxin free are- 1/2x4=2
answer_text,809,,809_FOOD_PRODUCTION_MS.md,12,Two dishes prepared using white gravy are- 1+1=2
answer_text,809,,809_FOOD_PRODUCTION_MS.md,13,Four ways to prevent contamination by pets are- 1/2x4=2
answer_text,809,,809_FOOD_PRODUCTION_MS.md,19,Two objectives of cost accounting- 1+1+1=3
answer_text,809,,809_FOOD_PRODUCTION_MS.md,20,Four reasons for following standard operating procedures are- 2+2=4
answer_text,809,,809_FOOD_PRODUCTION_MS.md,21,Four ways to create variety are- 2+2=1
answer_text,809,,809_FOOD_PRODUCTION_MS.md,24,FOOD COST 2+2=4
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,7,"Declarative, Interrogative, Imperative, Exclamatory 2"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,9,"Title bar, Menu bar, Standard bar, Formatting bar, Formula bar etc. 2"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,10,"Taking initiative, Seeking, and acting an opportunity, persistence, information 2"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,11,"Urban growers, Clean car engineers, Solar cell technician, Wind energy workers 2"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,12,"Long wave radiation can penetrate clouds, fog and other weather disturbances. 2"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,13,"Depth, Suspended particles, floating vegetation, Sun angle. 2"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,14,Join the maps together to get a final seamless map. Explain. 2
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,15,"Satellite geometry, Multipath, Clock offset, Orbital error. (Explain any two) 2"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,16,"The universal address system was developed by NAC Geographic product Inc, 2"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,17,"The distortions in an image due to rotation, curvature, scanner etc. Rectification is 3"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,18,"Easy to interpret relationship of hidden features. Easy to store, update, interpret 3"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,20,"Explain all the keys- Tone, shape, size, pattern, texture, shadow and association in 4"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,21,Longwave EMR from 0.1 to 30 cm called microwave region. Explain radar or lidar 4
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,22,"Most widely used method to reveal spatial relationships which uses point(nodes), 4"
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,23,This is the system which helps us in locating our self on earth. It calculates the 4
answer_text,818,,818_GEOSPATIAL_TECHNOLOGY_MS.md,24,Explain how Geospatial technology is being widely used worldwide to do risk 4
answer_text,832,,832_MUSIC_PRODUCTION_MS.md,1,Kick In SM91 yes small Gate/comp
answer_text,832,,832_MUSIC_PRODUCTION_MS.md,2,"Kick out P52 No small """
answer_text,401,,401_RETAIL_MS.md,2,He decorates the window display in such a way that the customer gets
answer_text,401,,401_RETAIL_MS.md,3,A visual merchandiser also spends a lot of time training the store staff how
answer_text,401,,401_RETAIL_MS.md,4,He also takes a call on slow-moving merchandise and makes sure it gets
answer_text,407,,407_Beauty_wellness_MS.md,2,Fear
answer_text,407,,407_Beauty_wellness_MS.md,1,"Position the client according to the area being waxed, taking into account the"
mcq_key,409,,409_FOOD_PRODUCTION_MS.md,17,A
mcq_key,409,,409_FOOD_PRODUCTION_MS.md,19,A
mcq_key,409,,409_FOOD_PRODUCTION_MS.md,21,A
answer_text,409,,409_FOOD_PRODUCTION_MS.md,1,i) b) Day dreaming 1
answer_text,409,,409_FOOD_PRODUCTION_MS.md,2,i) a) Soggy 1
answer_text,409,,409_FOOD_PRODUCTION_MS.md,3,i) d) Baking Soda 1
answer_text,409,,409_FOOD_PRODUCTION_MS.md,4,i) a) Caramelisation 1
answer_text,409,,409_FOOD_PRODUCTION_MS.md,11,"Soups are considered healthy food, two reasons are- (1+1=2)"
answer_text,409,,409_FOOD_PRODUCTION_MS.md,12,Two points difference between vegetable and protein salad- (1+1=2)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,13,BOILING SIMMERING (1+1=2)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,14,Two points to be kept in mind while selecting are- (½ x 4 = 2)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,15,Four objectives of cooking are- (½ x 4 = 2)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,16,Four importance of filling in preparation of sandwiches are to provide- (½ x 4 = 2)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,18,One each role and example of various parts of a salad are- (1X4=4)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,20,Four principles of heat transfer are- (1X4=4)
answer_text,403,,403_SECURITY_MS.md,1,Contact telephone operator or fire station and inform about the incident
answer_text,403,,403_SECURITY_MS.md,2,"Break the glass of the manual call box and activate fire alarm or shout Fire, Fire, Fire"
answer_text,403,,403_SECURITY_MS.md,3,Fight the fire along with co-workers by using available firefighting equipment
answer_text,403,,403_SECURITY_MS.md,4,Try to remove all combustible material from the room
answer_text,403,,403_SECURITY_MS.md,5,Monitor road works
answer_text,403,,403_SECURITY_MS.md,6,Educate road users
answer_text,414,,414_Apparel_SQP_MS.md,4,Entrepreneurs are not job seekers but they create opportunities of employment for people. (1)
answer_text,414,,414_Apparel_SQP_MS.md,5,Sustainable development includes: (1)
answer_text,414,,414_Apparel_SQP_MS.md,7,You are a manager in a company and working with a team of people. Which practices you (2)
answer_text,414,,414_Apparel_SQP_MS.md,8,What are the benefits of working independently advocate? (2)
answer_text,414,,414_Apparel_SQP_MS.md,10,Your friend wants to study Entrepreneurship subject but he is confused about the job (2)
answer_text,414,,414_Apparel_SQP_MS.md,18,Define color scheme & color wheel? (1)
answer_text,414,,414_Apparel_SQP_MS.md,19,Define Primary & Secondary colors. (1)
answer_text,414,,414_Apparel_SQP_MS.md,20,What are types of contrasting color schemes? (1)
answer_text,414,,414_Apparel_SQP_MS.md,21,Explain stem stitch. (1)
answer_text,414,,414_Apparel_SQP_MS.md,22,What is satin stitch? (1)
answer_text,414,,414_Apparel_SQP_MS.md,23,Enlist various tools & equipment used for embroidery work. (1)
answer_text,414,,414_Apparel_SQP_MS.md,24,What is applique work? Write its uses. (2)
answer_text,414,,414_Apparel_SQP_MS.md,30,"Write short notes on design & color of kantha saree, placement of design on (3)"
answer_text,414,,414_Apparel_SQP_MS.md,31,Enlist few important tips for good advanced hand embroidery stitch. (3)
answer_text,414,,414_Apparel_SQP_MS.md,32,What are the different types of thread used for machine & hand embroidery? (3)
answer_text,414,,414_Apparel_SQP_MS.md,35,What things should be taken care of while purchasing fabric? (3)
answer_text,414,,414_Apparel_SQP_MS.md,36,Write methods to perform finishing on embroidered garments. (5)
answer_text,414,,414_Apparel_SQP_MS.md,39,"What is the impact of good quality fabric, thread & needles on embroidery? (5)"
mcq_key,412,,412_MS_Marketing_&_Sales.md,5,B
mcq_key,412,,412_MS_Marketing_&_Sales.md,6,A
mcq_key,412,,412_MS_Marketing_&_Sales.md,21,C
mcq_key,412,,412_MS_Marketing_&_Sales.md,22,B
mcq_key,412,,412_MS_Marketing_&_Sales.md,23,D
mcq_key,412,,412_MS_Marketing_&_Sales.md,27,A
answer_text,413,,413_MS_HEALTH_CARE.md,7,Enumerate the principles that must be followed for effective communications. (2)
answer_text,413,,413_MS_HEALTH_CARE.md,8,Enumerate the basic importance of stress management skill. (2)
answer_text,413,,413_MS_HEALTH_CARE.md,9,How can you save a document in computer? (2)
answer_text,413,,413_MS_HEALTH_CARE.md,10,Enlist some values which make an entrepreneur successful. (2)
answer_text,413,,413_MS_HEALTH_CARE.md,11,Enumerate natural resources. (2)
answer_text,413,,413_MS_HEALTH_CARE.md,12,Write Down the full form of OPD. (1)
answer_text,413,,413_MS_HEALTH_CARE.md,25,Why the knowledge of bed making is important for patient in hospital?
answer_text,413,,413_MS_HEALTH_CARE.md,26,Write down the differences between antiseptics and disinfectants.
answer_text,413,,413_MS_HEALTH_CARE.md,27,Write down the role of a first aider in basic and emergency situation.
answer_text,413,,413_MS_HEALTH_CARE.md,28,Explain general motion on the basis of elevation and depression.
answer_text,413,,413_MS_HEALTH_CARE.md,29,Write down the roles of medical receptionist in hospital.
answer_text,413,,413_MS_HEALTH_CARE.md,35,As a staff of health care service how should you respond to patient? (3)
answer_text,413,,413_MS_HEALTH_CARE.md,36,Enumerate five main roles of GDA in health care services. (5)
answer_text,413,,413_MS_HEALTH_CARE.md,37,How can you characterize a care plan? (5)
answer_text,413,,413_MS_HEALTH_CARE.md,38,As a first aider how can you manage a patient with minor and severer burn. (5)
answer_text,413,,413_MS_HEALTH_CARE.md,39,Write down the structure and functions of nervous system. (5)
answer_text,408,,408_AGRICULTURE_MS.md,7,What are the five sources of energy available to us? (2)
answer_text,408,,408_AGRICULTURE_MS.md,8,List any four characteristics of entrepreneurship. (2)
answer_text,408,,408_AGRICULTURE_MS.md,9,List the steps to search for information using a web browser. (2)
answer_text,408,,408_AGRICULTURE_MS.md,10,What are the factors that affect self-confidence? (2)
answer_text,408,,408_AGRICULTURE_MS.md,11,Write down the different types of verbal communication. (2)
answer_text,408,,408_AGRICULTURE_MS.md,32,Enlist different processed milk products. Discuss briefly about dahi. : (3)
answer_text,408,,408_AGRICULTURE_MS.md,33,Discuss briefly about castes of honeybees : (3)
answer_text,408,,408_AGRICULTURE_MS.md,34,Enlist three major condiments and three spices of India: (3)
answer_text,408,,408_AGRICULTURE_MS.md,35,What is biofertilizer? Write some examples of biofertilizers. (3)
answer_text,408,,408_AGRICULTURE_MS.md,36,Define pollination. Write different types of pollination and mechanism which favours cross (5)
answer_text,408,,408_AGRICULTURE_MS.md,39,"Discuss cultivation of rice under the following heads: Soil and climate, major varieties, insect- (5)"
answer_text,404,,404_MS_AUTOMOTIVE.md,6,A (1)
answer_text,404,,404_MS_AUTOMOTIVE.md,7,Communication is the act of conveying meanings from one entity or group to (2)
answer_text,404,,404_MS_AUTOMOTIVE.md,9,The various benefits include the following: (2)
answer_text,404,,404_MS_AUTOMOTIVE.md,10,"(i) control unit (CU), (2)"
answer_text,404,,404_MS_AUTOMOTIVE.md,11,The skills used for promoting green economy are known as green skills. These (2)
answer_text,404,,404_MS_AUTOMOTIVE.md,12,Top Dead Center (1)
answer_text,404,,404_MS_AUTOMOTIVE.md,13,B (1)
answer_text,404,,404_MS_AUTOMOTIVE.md,14,B (1)
answer_text,404,,404_MS_AUTOMOTIVE.md,30,S.N Tube Tyre Tubeless Tyre (3)
answer_text,404,,404_MS_AUTOMOTIVE.md,1,"It encloses a tube in which air is forced There is no tube, the air"
answer_text,404,,404_MS_AUTOMOTIVE.md,2,A non-return valve is fitted to the tube A non return valve is
answer_text,404,,404_MS_AUTOMOTIVE.md,3,For repair of punctured tube the tube Without removing tyre
answer_text,404,,404_MS_AUTOMOTIVE.md,31,Screw gauge is a measuring instrument used to measure very fine and precise (3)
answer_text,404,,404_MS_AUTOMOTIVE.md,33,The innovation: Airbags have graduated from things that simply blast out of the (3)
answer_text,404,,404_MS_AUTOMOTIVE.md,34,The automobile sales person is a very important person in the sale and marketing of a (3)
answer_text,404,,404_MS_AUTOMOTIVE.md,39,One of the most important aspects of customer service is that of what is often (5)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,7,What are the barriers of Effective Communication skill? (2)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,8,Write the benefit to work independently? (2)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,9,Write the keyboard shortcut for the following : (2)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,10,Write the Characteristics of Entrepreneurship. (2)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,11,Write the Importance of Green Economy? (2)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,12,Define Investment? (1)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,26,Write the analogy between Bank and Depositary? (2)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,27,Write the benefits (Any Two) of participation in a Depositary? (2)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,28,What do you know about Rolling Settlement of Trading? (2)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,29,Can you define Pay-in and Pay-out of Securities? (2)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,30,What is SEBI and write its statutory power? (3)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,31,Write any three risks which mutual funds are exposed? (3)
answer_text,405,,405_MS_Introduction_to_Financial_Markets.md,36,Classify the Issues available in primary Market? (5)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,6,What are some of the environmental changes caused due to modern methods of agriculture? (1)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,7,What are the five sources of energy available to us? (2)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,8,List any four characteristics of entrepreneurship. (2)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,9,List the steps to search for information using a web browser. (2)
answer_text,409,,409_FOOD_PRODUCTION_MS.md,10,What are the factors that affect self-confidence? (2)
